,dataset_name,cell_type,cell_type_ontology_id,sex,race,development_stage,count,percentage
708,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,male,European,sixth decade human stage,15,0.0030855689994939667
709,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,male,European,sixth decade human stage,412,0.08475029518610094
710,All — Cells of the adult human heart,neural cell,CL:0002319,male,European,sixth decade human stage,91,0.018719118596930064
711,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,male,European,sixth decade human stage,1,0.00020570459996626446
712,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,male,European,sixth decade human stage,47,0.009668116198414428
713,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,male,European,sixth decade human stage,136,0.027975825595411962
714,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,male,European,sixth decade human stage,69,0.014193617397672246
715,All — Cells of the adult human heart,native cell,CL:0000003,female,European,eighth decade human stage,218,0.04484360279264565
716,All — Cells of the adult human heart,fibroblast,CL:0000057,female,European,eighth decade human stage,1389,0.28572368935314135
717,All — Cells of the adult human heart,mast cell,CL:0000097,female,European,eighth decade human stage,2,0.0004114091999325289
718,All — Cells of the adult human heart,endothelial cell,CL:0000115,female,European,eighth decade human stage,44,0.009051002398515636
719,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,female,European,eighth decade human stage,67,0.013782208197739718
720,All — Cells of the adult human heart,macrophage,CL:0000235,female,European,eighth decade human stage,110,0.02262750599628909
721,All — Cells of the adult human heart,B cell,CL:0000236,female,European,eighth decade human stage,3,0.0006171137998987933
722,All — Cells of the adult human heart,dendritic cell,CL:0000451,female,European,eighth decade human stage,2,0.0004114091999325289
723,All — Cells of the adult human heart,monocyte,CL:0000576,female,European,eighth decade human stage,1,0.00020570459996626446
724,All — Cells of the adult human heart,pericyte cell,CL:0000669,female,European,eighth decade human stage,974,0.2003562803671416
725,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,female,European,eighth decade human stage,1,0.00020570459996626446
726,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,female,European,eighth decade human stage,10,0.0020570459996626443
727,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,female,European,eighth decade human stage,4,0.0008228183998650578
728,All — Cells of the adult human heart,regular ventricular cardiac myocyte,CL:0002131,female,European,eighth decade human stage,1482,0.3048542171500039
729,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,female,European,eighth decade human stage,1,0.00020570459996626446
730,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,female,European,eighth decade human stage,329,0.067676813388901
731,All — Cells of the adult human heart,neural cell,CL:0002319,female,European,eighth decade human stage,56,0.01151945759811081
732,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,female,European,eighth decade human stage,48,0.009873820798380693
733,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,female,European,eighth decade human stage,3,0.0006171137998987933
734,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,female,European,eighth decade human stage,97,0.019953346196727652
735,All — Cells of the adult human heart,native cell,CL:0000003,female,European,fifth decade human stage,300,0.061711379989879335
736,All — Cells of the adult human heart,fibroblast,CL:0000057,female,European,fifth decade human stage,407,0.08372177218626962
737,All — Cells of the adult human heart,mast cell,CL:0000097,female,European,fifth decade human stage,34,0.0069939563988529905
738,All — Cells of the adult human heart,endothelial cell,CL:0000115,female,European,fifth decade human stage,28,0.005759728799055405
739,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,female,European,fifth decade human stage,114,0.02345032439615415
740,All — Cells of the adult human heart,macrophage,CL:0000235,female,European,fifth decade human stage,105,0.021598982996457766
741,All — Cells of the adult human heart,B cell,CL:0000236,female,European,fifth decade human stage,21,0.004319796599291554
742,All — Cells of the adult human heart,dendritic cell,CL:0000451,female,European,fifth decade human stage,1,0.00020570459996626446
743,All — Cells of the adult human heart,monocyte,CL:0000576,female,European,fifth decade human stage,6,0.0012342275997975867
744,All — Cells of the adult human heart,natural killer cell,CL:0000623,female,European,fifth decade human stage,30,0.006171137998987933
745,All — Cells of the adult human heart,pericyte cell,CL:0000669,female,European,fifth decade human stage,419,0.0861902273858648
746,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,female,European,fifth decade human stage,22,0.004525501199257818
747,All — Cells of the adult human heart,mature NK T cell,CL:0000814,female,European,fifth decade human stage,8,0.0016456367997301157
748,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,female,European,fifth decade human stage,1,0.00020570459996626446
749,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,female,European,fifth decade human stage,19,0.003908387399359024
750,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,female,European,fifth decade human stage,9,0.00185134139969638
751,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,female,European,fifth decade human stage,7,0.0014399321997638512
752,All — Cells of the adult human heart,regular ventricular cardiac myocyte,CL:0002131,female,European,fifth decade human stage,2301,0.47332628452237446
753,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,female,European,fifth decade human stage,6,0.0012342275997975867
754,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,female,European,fifth decade human stage,156,0.032089917594737255
755,All — Cells of the adult human heart,neural cell,CL:0002319,female,European,fifth decade human stage,44,0.009051002398515636
756,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,female,European,fifth decade human stage,14,0.0028798643995277024
757,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,female,European,fifth decade human stage,19,0.003908387399359024
758,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,female,European,fifth decade human stage,7,0.0014399321997638512
759,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,female,European,fifth decade human stage,24,0.004936910399190347
760,All — Cells of the adult human heart,native cell,CL:0000003,female,European,human late adulthood stage,295,0.06068285699004801
761,All — Cells of the adult human heart,fibroblast,CL:0000057,female,European,human late adulthood stage,1174,0.24149720036039443
762,All — Cells of the adult human heart,endothelial cell,CL:0000115,female,European,human late adulthood stage,39,0.008022479398684314
763,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,female,European,human late adulthood stage,53,0.010902343798212016
764,All — Cells of the adult human heart,macrophage,CL:0000235,female,European,human late adulthood stage,196,0.040318101593387834
765,All — Cells of the adult human heart,B cell,CL:0000236,female,European,human late adulthood stage,2,0.0004114091999325289
766,All — Cells of the adult human heart,monocyte,CL:0000576,female,European,human late adulthood stage,3,0.0006171137998987933
767,All — Cells of the adult human heart,natural killer cell,CL:0000623,female,European,human late adulthood stage,1,0.00020570459996626446
768,All — Cells of the adult human heart,pericyte cell,CL:0000669,female,European,human late adulthood stage,430,0.08845297798549372
769,All — Cells of the adult human heart,mature NK T cell,CL:0000814,female,European,human late adulthood stage,3,0.0006171137998987933
770,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,female,European,human late adulthood stage,6,0.0012342275997975867
771,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,female,European,human late adulthood stage,6,0.0012342275997975867
772,All — Cells of the adult human heart,regular ventricular cardiac myocyte,CL:0002131,female,European,human late adulthood stage,983,0.20220762176683796
773,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,female,European,human late adulthood stage,13,0.0026741597995614376
774,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,female,European,human late adulthood stage,228,0.0469006487923083
775,All — Cells of the adult human heart,neural cell,CL:0002319,female,European,human late adulthood stage,10,0.0020570459996626443
776,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,female,European,human late adulthood stage,2,0.0004114091999325289
777,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,female,European,human late adulthood stage,30,0.006171137998987933
778,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,female,European,human late adulthood stage,2,0.0004114091999325289
779,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,female,European,human late adulthood stage,72,0.01481073119757104
780,All — Cells of the adult human heart,native cell,CL:0000003,female,European,human middle aged stage,205,0.042169442993084214
781,All — Cells of the adult human heart,fibroblast,CL:0000057,female,European,human middle aged stage,468,0.09626975278421177
782,All — Cells of the adult human heart,mast cell,CL:0000097,female,European,human middle aged stage,25,0.005142614999156611
783,All — Cells of the adult human heart,endothelial cell,CL:0000115,female,European,human middle aged stage,8,0.0016456367997301157
784,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,female,European,human middle aged stage,175,0.03599830499409628
785,All — Cells of the adult human heart,macrophage,CL:0000235,female,European,human middle aged stage,88,0.018102004797031272
786,All — Cells of the adult human heart,dendritic cell,CL:0000451,female,European,human middle aged stage,7,0.0014399321997638512
787,All — Cells of the adult human heart,monocyte,CL:0000576,female,European,human middle aged stage,1,0.00020570459996626446
788,All — Cells of the adult human heart,natural killer cell,CL:0000623,female,European,human middle aged stage,1,0.00020570459996626446
789,All — Cells of the adult human heart,pericyte cell,CL:0000669,female,European,human middle aged stage,910,0.18719118596930065
790,All — Cells of the adult human heart,mature NK T cell,CL:0000814,female,European,human middle aged stage,3,0.0006171137998987933
791,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,female,European,human middle aged stage,5,0.0010285229998313221
792,All — Cells of the adult human heart,regular ventricular cardiac myocyte,CL:0002131,female,European,human middle aged stage,1815,0.37335384893877
793,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,female,European,human middle aged stage,5,0.0010285229998313221
794,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,female,European,human middle aged stage,76,0.015633549597436097
795,All — Cells of the adult human heart,neural cell,CL:0002319,female,European,human middle aged stage,35,0.007199660998819256
796,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,female,European,human middle aged stage,8,0.0016456367997301157
797,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,female,European,human middle aged stage,7,0.0014399321997638512
798,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,female,European,human middle aged stage,20,0.004114091999325289
799,All — Cells of the adult human heart,native cell,CL:0000003,female,European,seventh decade human stage,914,0.1880140043691657
800,All — Cells of the adult human heart,fibroblast,CL:0000057,female,European,seventh decade human stage,1190,0.2447884739598547
801,All — Cells of the adult human heart,mast cell,CL:0000097,female,European,seventh decade human stage,6,0.0012342275997975867
802,All — Cells of the adult human heart,endothelial cell,CL:0000115,female,European,seventh decade human stage,612,0.12589121517935384
803,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,female,European,seventh decade human stage,523,0.1075835057823563
804,All — Cells of the adult human heart,macrophage,CL:0000235,female,European,seventh decade human stage,591,0.12157141858006229
805,All — Cells of the adult human heart,B cell,CL:0000236,female,European,seventh decade human stage,94,0.019336232396828856
806,All — Cells of the adult human heart,dendritic cell,CL:0000451,female,European,seventh decade human stage,23,0.004731205799224082
807,All — Cells of the adult human heart,monocyte,CL:0000576,female,European,seventh decade human stage,88,0.018102004797031272
808,All — Cells of the adult human heart,natural killer cell,CL:0000623,female,European,seventh decade human stage,570,0.11725162198077074
809,All — Cells of the adult human heart,pericyte cell,CL:0000669,female,European,seventh decade human stage,1737,0.3573088901414014
810,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,female,European,seventh decade human stage,67,0.013782208197739718
811,All — Cells of the adult human heart,mature NK T cell,CL:0000814,female,European,seventh decade human stage,90,0.0185134139969638
812,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,female,European,seventh decade human stage,109,0.022421801396322823
813,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,female,European,seventh decade human stage,41,0.008433888598616842
814,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,female,European,seventh decade human stage,103,0.021187573796525236
815,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,female,European,seventh decade human stage,315,0.0647969489893733
816,All — Cells of the adult human heart,regular ventricular cardiac myocyte,CL:0002131,female,European,seventh decade human stage,1937,0.39844981013465425
817,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,female,European,seventh decade human stage,24,0.004936910399190347
818,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,female,European,seventh decade human stage,4306,0.8857640074547347
819,All — Cells of the adult human heart,neural cell,CL:0002319,female,European,seventh decade human stage,15,0.0030855689994939667
820,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,female,European,seventh decade human stage,441,0.09071572858512261
821,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,female,European,seventh decade human stage,276,0.056774469590688985
822,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,female,European,seventh decade human stage,103,0.021187573796525236
823,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,female,European,seventh decade human stage,1283,0.2639190017567173
824,All — Cells of the adult human heart,native cell,CL:0000003,female,European,sixth decade human stage,558,0.11478316678117555
825,All — Cells of the adult human heart,fibroblast,CL:0000057,female,European,sixth decade human stage,742,0.1526328131749682
826,All — Cells of the adult human heart,mast cell,CL:0000097,female,European,sixth decade human stage,55,0.011313752998144544
827,All — Cells of the adult human heart,endothelial cell,CL:0000115,female,European,sixth decade human stage,57,0.011725162198077075
828,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,female,European,sixth decade human stage,415,0.08536740898599975
829,All — Cells of the adult human heart,macrophage,CL:0000235,female,European,sixth decade human stage,85,0.01748489099713248
830,All — Cells of the adult human heart,B cell,CL:0000236,female,European,sixth decade human stage,2,0.0004114091999325289
831,All — Cells of the adult human heart,dendritic cell,CL:0000451,female,European,sixth decade human stage,3,0.0006171137998987933
832,All — Cells of the adult human heart,monocyte,CL:0000576,female,European,sixth decade human stage,1,0.00020570459996626446
833,All — Cells of the adult human heart,natural killer cell,CL:0000623,female,European,sixth decade human stage,5,0.0010285229998313221
834,All — Cells of the adult human heart,pericyte cell,CL:0000669,female,European,sixth decade human stage,1597,0.32851024614612434
835,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,female,European,sixth decade human stage,16,0.0032912735994602314
836,All — Cells of the adult human heart,mature NK T cell,CL:0000814,female,European,sixth decade human stage,6,0.0012342275997975867
837,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,female,European,sixth decade human stage,24,0.004936910399190347
838,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,female,European,sixth decade human stage,20,0.004114091999325289
839,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,female,European,sixth decade human stage,1,0.00020570459996626446
840,All — Cells of the adult human heart,regular ventricular cardiac myocyte,CL:0002131,female,European,sixth decade human stage,4496,0.924847881448325
841,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,female,European,sixth decade human stage,502,0.10326370918306475
842,All — Cells of the adult human heart,neural cell,CL:0002319,female,European,sixth decade human stage,114,0.02345032439615415
843,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,female,European,sixth decade human stage,2,0.0004114091999325289
844,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,female,European,sixth decade human stage,46,0.009462411598448165
845,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,female,European,sixth decade human stage,8,0.0016456367997301157
846,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,female,European,sixth decade human stage,189,0.03887816939362398
847,All — Cells of the adult human heart,native cell,CL:0000003,male,European,human late adulthood stage,1634,0.33612131634487613
848,All — Cells of the adult human heart,fibroblast,CL:0000057,male,European,human late adulthood stage,141,0.029004348595243288
849,All — Cells of the adult human heart,mesothelial cell,CL:0000077,male,European,human late adulthood stage,2,0.0004114091999325289
850,All — Cells of the adult human heart,mast cell,CL:0000097,male,European,human late adulthood stage,2,0.0004114091999325289
851,All — Cells of the adult human heart,endothelial cell,CL:0000115,male,European,human late adulthood stage,259,0.05327749139126249
852,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,male,European,human late adulthood stage,281,0.05780299259052031
853,All — Cells of the adult human heart,macrophage,CL:0000235,male,European,human late adulthood stage,228,0.0469006487923083
854,All — Cells of the adult human heart,B cell,CL:0000236,male,European,human late adulthood stage,19,0.003908387399359024
855,All — Cells of the adult human heart,dendritic cell,CL:0000451,male,European,human late adulthood stage,2,0.0004114091999325289
856,All — Cells of the adult human heart,monocyte,CL:0000576,male,European,human late adulthood stage,78,0.016044958797368628
857,All — Cells of the adult human heart,natural killer cell,CL:0000623,male,European,human late adulthood stage,69,0.014193617397672246
858,All — Cells of the adult human heart,pericyte cell,CL:0000669,male,European,human late adulthood stage,1339,0.2754384593548281
859,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,male,European,human late adulthood stage,25,0.005142614999156611
860,All — Cells of the adult human heart,mature NK T cell,CL:0000814,male,European,human late adulthood stage,65,0.01337079899780719
861,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,male,European,human late adulthood stage,48,0.009873820798380693
862,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,male,European,human late adulthood stage,105,0.021598982996457766
863,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,male,European,human late adulthood stage,122,0.025095961195884264
864,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,male,European,human late adulthood stage,50,0.010285229998313222
865,All — Cells of the adult human heart,regular ventricular cardiac myocyte,CL:0002131,male,European,human late adulthood stage,1907,0.3922786721356663
866,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,male,European,human late adulthood stage,72,0.01481073119757104
867,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,male,European,human late adulthood stage,3961,0.8147959204663735
868,All — Cells of the adult human heart,neural cell,CL:0002319,male,European,human late adulthood stage,46,0.009462411598448165
869,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,male,European,human late adulthood stage,70,0.014399321997638511
870,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,male,European,human late adulthood stage,172,0.035381191194197484
871,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,male,European,human late adulthood stage,1450,0.29827166995108345
872,All — Cells of the adult human heart,native cell,CL:0000003,male,European,human middle aged stage,1125,0.2314176749620475
873,All — Cells of the adult human heart,fibroblast,CL:0000057,male,European,human middle aged stage,708,0.1456388567761152
874,All — Cells of the adult human heart,mast cell,CL:0000097,male,European,human middle aged stage,14,0.0028798643995277024
875,All — Cells of the adult human heart,endothelial cell,CL:0000115,male,European,human middle aged stage,55,0.011313752998144544
876,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,male,European,human middle aged stage,195,0.04011239699342157
877,All — Cells of the adult human heart,macrophage,CL:0000235,male,European,human middle aged stage,129,0.026535893395648116
878,All — Cells of the adult human heart,B cell,CL:0000236,male,European,human middle aged stage,3,0.0006171137998987933
879,All — Cells of the adult human heart,dendritic cell,CL:0000451,male,European,human middle aged stage,5,0.0010285229998313221
880,All — Cells of the adult human heart,monocyte,CL:0000576,male,European,human middle aged stage,3,0.0006171137998987933
881,All — Cells of the adult human heart,natural killer cell,CL:0000623,male,European,human middle aged stage,3,0.0006171137998987933
882,All — Cells of the adult human heart,pericyte cell,CL:0000669,male,European,human middle aged stage,1436,0.29539180555155575
883,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,male,European,human middle aged stage,4,0.0008228183998650578
884,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,male,European,human middle aged stage,3,0.0006171137998987933
885,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,male,European,human middle aged stage,2,0.0004114091999325289
886,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,male,European,human middle aged stage,1,0.00020570459996626446
887,All — Cells of the adult human heart,regular ventricular cardiac myocyte,CL:0002131,male,European,human middle aged stage,4031,0.829195242464012
888,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,male,European,human middle aged stage,9,0.00185134139969638
889,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,male,European,human middle aged stage,387,0.07960768018694434
890,All — Cells of the adult human heart,neural cell,CL:0002319,male,European,human middle aged stage,28,0.005759728799055405
891,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,male,European,human middle aged stage,3,0.0006171137998987933
892,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,male,European,human middle aged stage,60,0.012342275997975867
893,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,male,European,human middle aged stage,9,0.00185134139969638
894,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,male,European,human middle aged stage,75,0.015427844997469834
895,All — Cells of the adult human heart,native cell,CL:0000003,male,European,seventh decade human stage,611,0.12568551057938757
896,All — Cells of the adult human heart,fibroblast,CL:0000057,male,European,seventh decade human stage,921,0.18945393656892956
897,All — Cells of the adult human heart,mesothelial cell,CL:0000077,male,European,seventh decade human stage,1,0.00020570459996626446
898,All — Cells of the adult human heart,mast cell,CL:0000097,male,European,seventh decade human stage,1,0.00020570459996626446
899,All — Cells of the adult human heart,endothelial cell,CL:0000115,male,European,seventh decade human stage,142,0.02921005319520955
900,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,male,European,seventh decade human stage,253,0.05204326379146491
901,All — Cells of the adult human heart,macrophage,CL:0000235,male,European,seventh decade human stage,290,0.05965433399021669
902,All — Cells of the adult human heart,B cell,CL:0000236,male,European,seventh decade human stage,26,0.005348319599122875
903,All — Cells of the adult human heart,dendritic cell,CL:0000451,male,European,seventh decade human stage,31,0.0063768425989541985
904,All — Cells of the adult human heart,monocyte,CL:0000576,male,European,seventh decade human stage,146,0.03003287159507461
905,All — Cells of the adult human heart,natural killer cell,CL:0000623,male,European,seventh decade human stage,325,0.06685399498903594
906,All — Cells of the adult human heart,pericyte cell,CL:0000669,male,European,seventh decade human stage,1246,0.2563079315579655
907,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,male,European,seventh decade human stage,173,0.03558689579416375
908,All — Cells of the adult human heart,mature NK T cell,CL:0000814,male,European,seventh decade human stage,96,0.019747641596761387
909,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,male,European,seventh decade human stage,46,0.009462411598448165
910,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,male,European,seventh decade human stage,45,0.0092567069984819
911,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,male,European,seventh decade human stage,109,0.022421801396322823
912,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,male,European,seventh decade human stage,95,0.01954193699679512
913,All — Cells of the adult human heart,regular ventricular cardiac myocyte,CL:0002131,male,European,seventh decade human stage,5922,1.2181826410002181
914,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,male,European,seventh decade human stage,23,0.004731205799224082
915,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,male,European,seventh decade human stage,1209,0.2486968613592137
916,All — Cells of the adult human heart,neural cell,CL:0002319,male,European,seventh decade human stage,31,0.0063768425989541985
917,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,male,European,seventh decade human stage,368,0.07569929278758532
918,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,male,European,seventh decade human stage,133,0.02735871179551317
919,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,male,European,seventh decade human stage,4,0.0008228183998650578
920,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,male,European,seventh decade human stage,416,0.085573113585966
921,All — Cells of the adult human heart,native cell,CL:0000003,male,European,sixth decade human stage,700,0.14399321997638512
922,All — Cells of the adult human heart,fibroblast,CL:0000057,male,European,sixth decade human stage,520,0.10696639198245753
923,All — Cells of the adult human heart,mast cell,CL:0000097,male,European,sixth decade human stage,101,0.02077616459659271
924,All — Cells of the adult human heart,endothelial cell,CL:0000115,male,European,sixth decade human stage,29,0.005965433399021669
925,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,male,European,sixth decade human stage,215,0.04422648899274686
926,All — Cells of the adult human heart,macrophage,CL:0000235,male,European,sixth decade human stage,109,0.022421801396322823
927,All — Cells of the adult human heart,B cell,CL:0000236,male,European,sixth decade human stage,5,0.0010285229998313221
928,All — Cells of the adult human heart,dendritic cell,CL:0000451,male,European,sixth decade human stage,13,0.0026741597995614376
929,All — Cells of the adult human heart,monocyte,CL:0000576,male,European,sixth decade human stage,1,0.00020570459996626446
930,All — Cells of the adult human heart,natural killer cell,CL:0000623,male,European,sixth decade human stage,1,0.00020570459996626446
931,All — Cells of the adult human heart,pericyte cell,CL:0000669,male,European,sixth decade human stage,2003,0.4120263137324277
932,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,male,European,sixth decade human stage,6,0.0012342275997975867
933,All — Cells of the adult human heart,mature NK T cell,CL:0000814,male,European,sixth decade human stage,1,0.00020570459996626446
934,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,male,European,sixth decade human stage,36,0.00740536559878552
935,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,male,European,sixth decade human stage,34,0.0069939563988529905
936,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,male,European,sixth decade human stage,2,0.0004114091999325289
937,All — Cells of the adult human heart,regular ventricular cardiac myocyte,CL:0002131,male,European,sixth decade human stage,3810,0.7837345258714675
938,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,male,European,sixth decade human stage,4,0.0008228183998650578
939,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,male,European,sixth decade human stage,293,0.06027144779011548
940,All — Cells of the adult human heart,neural cell,CL:0002319,male,European,sixth decade human stage,49,0.010079525398346958
941,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,male,European,sixth decade human stage,3,0.0006171137998987933
942,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,male,European,sixth decade human stage,19,0.003908387399359024
943,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,male,European,sixth decade human stage,3,0.0006171137998987933
944,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,male,European,sixth decade human stage,56,0.01151945759811081
945,All — Cells of the adult human heart,native cell,CL:0000003,female,European,eighth decade human stage,272,0.055951651190823924
946,All — Cells of the adult human heart,fibroblast,CL:0000057,female,European,eighth decade human stage,822,0.16908918117226937
947,All — Cells of the adult human heart,mesothelial cell,CL:0000077,female,European,eighth decade human stage,42,0.008639593198583108
948,All — Cells of the adult human heart,mast cell,CL:0000097,female,European,eighth decade human stage,1,0.00020570459996626446
949,All — Cells of the adult human heart,endothelial cell,CL:0000115,female,European,eighth decade human stage,26,0.005348319599122875
950,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,female,European,eighth decade human stage,211,0.0434036705928818
951,All — Cells of the adult human heart,macrophage,CL:0000235,female,European,eighth decade human stage,118,0.024273142796019203
952,All — Cells of the adult human heart,B cell,CL:0000236,female,European,eighth decade human stage,3,0.0006171137998987933
953,All — Cells of the adult human heart,monocyte,CL:0000576,female,European,eighth decade human stage,13,0.0026741597995614376
954,All — Cells of the adult human heart,pericyte cell,CL:0000669,female,European,eighth decade human stage,1245,0.2561022269579992
